ID	EDAD	INGRE	GENERO	ECIVIL	HIJOS	NUMTC	FPAGO	HIPOTECA	TALMAC	CREDITOS	RIESGO
103292	45	23493	m	ViuSepDiv	3	6	Quincenal 	n	5	2	Medio
102361	22	23492	f	Soltero   	0	3	Quincenal 	s	2	1	Medio
103819	42	23490	f	Casado  	2	4	Quincenal 	s	4	2	Malo  
101981	25	23483	m	Casado  	1	1	Mensual	s	2	2	Malo  
101692	23	23481	f	Casado  	2	0	Quincenal 	s	2	2	Medio
103698	50	23480	m	ViuSepDiv	4	5	Quincenal 	n	4	2	Medio
102845	25	23477	f	Soltero   	1	1	Quincenal 	n	2	1	Medio
102126	20	23477	f	Soltero   	1	2	Quincenal 	s	2	1	Medio
102678	24	23475	m	Soltero   	0	3	Mensual	n	2	1	Medio
102385	22	23473	m	Soltero   	0	1	Quincenal 	n	1	1	Medio
103703	50	23471	f	ViuSepDiv	2	6	Quincenal 	s	3	3	Medio
102706	24	23469	f	Soltero   	0	2	Quincenal 	n	3	1	Medio
102729	24	23469	m	Soltero   	1	1	Quincenal 	s	1	1	Medio
101672	23	23467	m	Casado  	1	2	Quincenal 	s	2	1	Medio
101952	25	23465	f	Casado  	1	2	Mensual	s	2	1	Medio
101531	22	23464	f	Casado  	1	0	Mensual	s	1	2	Malo  
101380	21	23463	f	Casado  	2	2	Mensual	s	1	1	Medio
103220	44	23461	m	ViuSepDiv	4	5	Quincenal 	s	5	3	Medio
102255	21	23461	f	Soltero   	0	3	Quincenal 	n	2	1	Medio
102264	21	23452	m	Soltero   	1	1	Quincenal 	n	2	1	Medio
101244	33	23450	f	Casado  	2	1	Mensual	s	1	2	Bueno 
102978	41	23447	f	ViuSepDiv	4	6	Quincenal 	s	5	3	Malo  
101939	25	23447	f	Casado  	2	0	Mensual	s	3	1	Medio
102854	25	23446	m	Soltero   	1	2	Quincenal 	n	1	1	Medio
103225	44	23444	m	ViuSepDiv	4	5	Quincenal 	s	4	3	Medio
101700	23	23443	m	Casado  	2	1	Quincenal 	s	1	2	Medio
101800	24	23442	f	Casado  	1	2	Mensual	s	1	1	Medio
103548	48	23439	f	ViuSepDiv	3	5	Quincenal 	s	5	3	Medio
102868	25	23438	f	Soltero   	1	3	Quincenal 	n	3	1	Medio
101944	25	23435	m	Casado  	2	0	Quincenal 	s	1	2	Medio
101252	20	23432	f	Casado  	1	1	Quincenal 	s	3	2	Medio
102076	20	23429	m	Soltero   	0	2	Mensual	s	1	1	Malo  
101109	19	23429	f	Casado  	2	1	Mensual	s	1	1	Malo  
102498	23	23428	m	Soltero   	0	1	Mensual	n	2	1	Medio
101509	22	23428	f	Casado  	2	0	Quincenal 	s	3	2	Medio
103705	50	23425	f	ViuSepDiv	3	5	Quincenal 	n	3	2	Medio
103222	44	23424	f	ViuSepDiv	2	5	Quincenal 	n	4	3	Medio
103817	42	23414	m	Casado  	3	3	Mensual	s	4	2	Malo  
103136	43	23413	m	ViuSepDiv	3	6	Quincenal 	n	4	3	Bueno 
101106	37	23406	f	Casado  	2	0	Quincenal 	s	1	2	Medio
101826	31	23399	f	Casado  	1	0	Mensual	s	1	2	Medio
101950	25	23397	m	Casado  	1	1	Mensual	s	3	1	Medio
102525	34	23395	m	Soltero   	1	2	Mensual	n	3	1	Medio
101520	22	23392	m	Casado  	1	2	Mensual	s	1	2	Medio
101251	32	23388	m	Casado  	1	1	Quincenal 	s	2	1	Medio
103386	46	23387	m	ViuSepDiv	2	6	Quincenal 	s	3	3	Malo  
100898	18	23387	f	Casado  	1	0	Quincenal 	s	3	2	Medio
101553	22	23386	m	Casado  	1	1	Quincenal 	s	1	2	Malo  
103562	48	23385	m	ViuSepDiv	2	6	Quincenal 	n	3	2	Bueno 
103642	49	23383	m	ViuSepDiv	4	6	Quincenal 	n	4	3	Medio
101518	30	23381	m	Casado  	2	1	Quincenal 	s	2	2	Medio
103219	31	23380	f	ViuSepDiv	3	6	Quincenal 	n	5	3	Malo  
102078	20	23379	f	Soltero   	0	2	Mensual	n	1	1	Medio
102534	23	23378	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
102241	21	23374	m	Soltero   	1	3	Mensual	n	1	1	Medio
101110	19	23374	f	Casado  	2	1	Mensual	s	2	1	Medio
103554	48	23372	m	ViuSepDiv	4	6	Quincenal 	n	4	3	Medio
103291	45	23372	f	ViuSepDiv	3	5	Quincenal 	s	5	2	Malo  
104060	49	23371	m	Casado  	2	3	Mensual	s	5	1	Bueno 
103210	44	23371	m	ViuSepDiv	3	5	Quincenal 	n	4	2	Malo  
103476	47	23365	m	ViuSepDiv	3	6	Quincenal 	n	4	3	Malo  
102680	24	23365	m	Soltero   	1	2	Mensual	s	1	1	Medio
104096	50	23363	m	Casado  	2	3	Quincenal 	s	5	1	Malo  
101644	33	23362	f	Casado  	2	2	Quincenal 	s	2	1	Medio
103756	40	23361	m	Casado  	2	3	Mensual	s	5	1	Medio
102374	32	23359	f	Soltero   	1	3	Quincenal 	n	1	1	Medio
102079	20	23359	m	Soltero   	0	2	Quincenal 	n	3	1	Medio
101496	22	23358	m	Casado  	1	0	Quincenal 	s	1	1	Medio
102223	21	23350	f	Soltero   	0	1	Mensual	n	1	1	Medio
102728	24	23348	f	Soltero   	1	1	Mensual	n	2	1	Medio
103702	31	23345	f	ViuSepDiv	4	5	Quincenal 	n	5	3	Bueno 
101075	19	23343	m	Casado  	2	1	Mensual	s	2	2	Medio
101839	24	23339	m	Casado  	1	2	Quincenal 	s	2	1	Malo  
102070	20	23335	f	Soltero   	1	1	Mensual	n	1	1	Medio
102842	25	23333	f	Soltero   	0	2	Quincenal 	n	1	1	Medio
102548	23	23333	f	Soltero   	0	3	Mensual	s	1	1	Medio
103636	49	23332	m	ViuSepDiv	2	5	Quincenal 	n	4	3	Medio
102712	24	23331	m	Soltero   	1	2	Quincenal 	s	3	1	Medio
103288	45	23329	f	ViuSepDiv	2	5	Quincenal 	s	3	3	Malo  
101966	25	23329	m	Casado  	2	2	Quincenal 	s	3	1	Medio
102238	21	23326	m	Soltero   	0	3	Mensual	n	3	1	Medio
103624	49	23323	m	ViuSepDiv	2	5	Quincenal 	n	5	3	Malo  
102412	22	23323	m	Soltero   	0	3	Mensual	s	2	1	Medio
102899	40	23321	f	ViuSepDiv	2	5	Quincenal 	n	4	3	Medio
103056	30	23318	f	ViuSepDiv	3	5	Quincenal 	s	4	3	Bueno 
102272	32	23318	f	Soltero   	0	2	Mensual	n	1	1	Medio
102247	21	23318	m	Soltero   	0	2	Quincenal 	s	2	1	Medio
100918	18	23317	f	Casado  	2	0	Quincenal 	s	1	1	Malo  
101379	21	23315	f	Casado  	2	1	Quincenal 	s	2	2	Medio
101536	22	23314	m	Casado  	1	2	Quincenal 	s	2	2	Medio
102533	23	23311	m	Soltero   	0	1	Mensual	s	2	1	Medio
101510	22	23305	f	Casado  	2	1	Quincenal 	s	1	1	Medio
101371	21	23305	m	Casado  	2	1	Quincenal 	s	2	2	Medio
101499	22	23302	m	Casado  	1	1	Mensual	s	1	2	Medio
103991	47	23299	m	Casado  	2	3	Mensual	s	5	1	Malo  
101663	23	23299	m	Casado  	1	2	Mensual	s	3	1	Medio
102720	24	23287	f	Soltero   	0	1	Quincenal 	s	3	1	Medio
102083	20	23285	f	Soltero   	1	2	Mensual	s	1	1	Medio
102671	24	23283	f	Soltero   	1	2	Mensual	s	2	1	Medio
103221	44	23279	m	ViuSepDiv	4	6	Quincenal 	n	5	3	Malo  
102266	21	23279	f	Soltero   	1	2	Mensual	n	3	1	Medio
102063	20	23272	f	Soltero   	1	2	Mensual	n	3	1	Medio
101947	25	23267	f	Casado  	1	2	Mensual	s	3	1	Medio
103473	47	23263	f	ViuSepDiv	2	6	Quincenal 	s	4	3	Bueno 
102699	24	23259	f	Soltero   	1	3	Mensual	n	1	1	Medio
101525	22	23253	m	Casado  	1	0	Mensual	s	1	2	Medio
102248	21	23252	f	Soltero   	0	3	Mensual	s	3	1	Medio
104059	49	23251	m	Casado  	2	3	Mensual	s	4	1	Malo  
103464	47	23250	f	ViuSepDiv	3	6	Quincenal 	s	4	2	Bueno 
102090	20	23249	f	Soltero   	1	3	Quincenal 	s	1	1	Medio
101212	37	23246	f	Casado  	1	2	Mensual	s	1	2	Medio
101066	19	23246	f	Casado  	2	2	Mensual	s	2	1	Medio
103697	38	23244	m	ViuSepDiv	4	5	Quincenal 	s	4	3	Medio
102073	20	23243	m	Soltero   	1	3	Quincenal 	s	3	1	Medio
101807	35	23242	m	Casado  	2	0	Mensual	s	3	1	Medio
104099	50	23240	f	Casado  	3	3	Mensual	s	4	2	Malo  
104063	49	23240	f	Casado  	2	4	Quincenal 	s	5	1	Malo  
101640	23	23238	m	Casado  	1	2	Mensual	s	1	2	Medio
101363	21	23234	m	Casado  	1	1	Quincenal 	s	2	1	Medio
101237	36	23232	m	Casado  	2	2	Mensual	s	1	2	Medio
103630	49	23230	f	ViuSepDiv	2	5	Quincenal 	s	3	2	Malo  
103962	26	23229	m	Casado  	3	3	Mensual	s	4	2	Malo  
102859	25	23227	f	Soltero   	0	1	Mensual	s	2	1	Medio
101235	20	23227	m	Casado  	2	1	Quincenal 	s	1	1	Medio
103300	45	23225	f	ViuSepDiv	3	5	Quincenal 	s	3	3	Bueno 
102359	22	23217	f	Soltero   	0	1	Mensual	n	2	1	Medio
102092	20	23216	f	Soltero   	0	1	Mensual	n	3	1	Medio
102419	35	23215	m	Soltero   	0	2	Mensual	s	3	1	Medio
102698	28	23213	m	Soltero   	1	2	Mensual	n	2	1	Medio
102513	34	23209	m	Soltero   	0	2	Quincenal 	s	1	1	Medio
101389	21	23202	m	Casado  	2	2	Quincenal 	s	3	1	Medio
101842	37	23201	f	Casado  	2	2	Quincenal 	s	1	1	Medio
102835	26	23194	f	Soltero   	1	2	Quincenal 	n	1	1	Medio
101551	22	23194	m	Casado  	2	2	Quincenal 	s	3	1	Medio
102395	22	23190	f	Soltero   	0	2	Mensual	s	1	1	Medio
101666	35	23185	f	Casado  	2	0	Quincenal 	s	3	2	Medio
101078	19	23185	m	Casado  	2	2	Mensual	s	1	1	Medio
102860	25	23183	f	Soltero   	0	1	Mensual	s	3	1	Medio
101693	23	23182	m	Casado  	1	0	Mensual	s	1	2	Medio
102117	20	23182	f	Soltero   	1	1	Mensual	s	2	1	Medio
103463	47	23177	m	ViuSepDiv	3	5	Quincenal 	n	3	3	Malo  
101665	23	23175	f	Casado  	2	0	Quincenal 	s	2	1	Medio
101233	20	23172	m	Casado  	2	0	Quincenal 	s	3	1	Medio
102840	33	23167	m	Soltero   	0	2	Mensual	n	1	1	Medio
100945	34	23164	f	Casado  	2	0	Quincenal 	s	2	2	Medio
101046	19	23163	f	Casado  	1	1	Quincenal 	s	3	1	Malo  
102798	25	23161	m	Soltero   	0	3	Quincenal 	s	1	1	Medio
102894	40	23160	f	ViuSepDiv	3	6	Quincenal 	s	3	2	Bueno 
101963	25	23159	f	Casado  	1	2	Mensual	s	2	1	Medio
101671	35	23158	m	Casado  	1	1	Mensual	s	1	2	Medio
102838	25	23158	f	Soltero   	0	1	Mensual	s	3	1	Medio
102420	22	23154	f	Soltero   	1	1	Mensual	n	3	1	Bueno 
102890	40	23152	f	ViuSepDiv	4	6	Quincenal 	n	3	2	Medio
101555	22	23152	f	Casado  	1	2	Mensual	s	1	2	Medio
101247	38	23149	m	Casado  	2	0	Quincenal 	s	2	2	Medio
101401	21	23149	m	Casado  	2	1	Mensual	s	2	2	Medio
101676	23	23147	m	Casado  	1	0	Quincenal 	s	1	2	Medio
101797	36	23146	f	Casado  	1	0	Mensual	s	3	2	Medio
101084	19	23137	f	Casado  	2	2	Mensual	s	3	1	Medio
101845	24	23133	m	Casado  	1	1	Mensual	s	2	1	Medio
101808	22	23132	m	Casado  	2	0	Quincenal 	s	1	1	Medio
100942	18	23131	f	Casado  	1	2	Quincenal 	s	1	1	Medio
103546	48	23130	m	ViuSepDiv	2	5	Quincenal 	s	3	2	Medio
102578	23	23125	f	Soltero   	1	2	Quincenal 	s	2	1	Malo  
101207	20	23120	m	Casado  	2	1	Mensual	s	1	1	Medio
102850	25	23119	m	Soltero   	0	3	Quincenal 	s	2	1	Malo  
101979	32	23118	f	Casado  	2	1	Mensual	s	1	2	Malo  
102809	25	23117	m	Soltero   	0	2	Mensual	s	3	1	Medio
102501	23	23115	f	Soltero   	0	2	Mensual	s	1	1	Medio
102386	22	23113	f	Soltero   	0	2	Quincenal 	n	1	1	Medio
102537	23	23107	f	Soltero   	0	2	Mensual	n	3	1	Medio
100925	18	23106	m	Casado  	2	1	Mensual	s	2	1	Medio
101113	19	23104	f	Casado  	2	1	Mensual	s	1	1	Medio
101805	24	23101	f	Casado  	1	2	Quincenal 	s	2	1	Medio
102404	22	23099	f	Soltero   	1	1	Quincenal 	s	1	1	Medio
101407	32	23097	f	Casado  	1	1	Mensual	s	3	2	Medio
102099	20	23094	m	Soltero   	1	3	Mensual	s	1	1	Medio
100920	18	23094	f	Casado  	2	0	Quincenal 	s	3	1	Medio
101051	28	23090	m	Casado  	2	2	Quincenal 	s	1	1	Malo  
103466	47	23089	f	ViuSepDiv	4	5	Quincenal 	n	3	2	Medio
101681	23	23087	m	Casado  	2	0	Quincenal 	s	2	2	Medio
101045	19	23086	m	Casado  	1	1	Quincenal 	s	2	2	Medio
103924	45	23084	f	Casado  	2	3	Quincenal 	s	4	2	Malo  
103693	50	23083	m	ViuSepDiv	2	5	Quincenal 	s	5	3	Medio
101964	25	23081	m	Casado  	2	1	Mensual	s	3	2	Medio
102245	21	23079	m	Soltero   	0	2	Mensual	s	3	1	Medio
101541	22	23077	f	Casado  	2	2	Mensual	s	2	1	Medio
101049	19	23076	m	Casado  	2	1	Mensual	s	3	1	Medio
103384	36	23073	f	ViuSepDiv	4	6	Quincenal 	n	5	2	Medio
102520	23	23072	m	Soltero   	0	1	Quincenal 	s	1	1	Medio
102725	24	23069	f	Soltero   	0	2	Quincenal 	n	1	1	Medio
102832	25	23067	m	Soltero   	1	1	Mensual	s	1	1	Medio
102115	20	23064	f	Soltero   	1	3	Mensual	n	2	1	Medio
101391	29	23062	m	Casado  	1	0	Quincenal 	s	1	1	Medio
102260	28	23061	m	Soltero   	0	2	Quincenal 	n	2	1	Medio
102244	21	23061	m	Soltero   	0	1	Mensual	n	3	1	Medio
103918	33	23060	m	Casado  	2	4	Quincenal 	s	5	1	Malo  
101930	25	23060	m	Casado  	2	2	Quincenal 	s	3	2	Medio
101364	21	23056	f	Casado  	1	1	Quincenal 	s	2	2	Medio
101204	20	23054	f	Casado  	1	1	Quincenal 	s	2	1	Medio
103051	42	23045	m	ViuSepDiv	4	6	Quincenal 	s	3	3	Bueno 
101848	30	23042	f	Casado  	2	0	Mensual	s	2	1	Medio
102549	23	23042	m	Soltero   	0	3	Mensual	s	2	1	Medio
102864	25	23040	m	Soltero   	0	3	Mensual	n	2	1	Medio
101532	30	23039	m	Casado  	1	0	Quincenal 	s	1	1	Medio
102240	21	23039	m	Soltero   	1	2	Quincenal 	n	2	1	Medio
102082	20	23038	f	Soltero   	1	1	Quincenal 	n	1	1	Medio
101392	21	23031	m	Casado  	1	2	Mensual	s	2	2	Medio
102109	20	23025	m	Soltero   	0	1	Quincenal 	n	1	1	Bueno 
101083	19	23023	f	Casado  	2	1	Quincenal 	s	2	2	Medio
101402	21	23021	m	Casado  	2	1	Quincenal 	s	3	1	Medio
101111	19	23018	m	Casado  	2	2	Mensual	s	3	1	Medio
101552	22	23009	m	Casado  	1	0	Mensual	s	3	2	Medio
102812	25	23007	f	Soltero   	1	1	Mensual	s	3	1	Bueno 
102421	22	23006	f	Soltero   	1	1	Quincenal 	s	1	1	Medio
103475	29	23005	m	ViuSepDiv	3	6	Quincenal 	s	4	3	Bueno 
102693	32	23001	m	Soltero   	1	2	Quincenal 	n	1	1	Medio
102249	21	23001	f	Soltero   	0	3	Quincenal 	s	3	1	Medio
102174	21	22994	m	Soltero   	1	1	Quincenal 	n	1	1	Medio
102476	23	22989	f	Soltero   	0	2	Mensual	s	1	1	Medio
103039	42	22980	f	ViuSepDiv	4	5	Quincenal 	s	3	3	Medio
101014	19	22980	f	Casado  	2	1	Mensual	s	1	1	Medio
101441	22	22972	f	Casado  	1	0	Quincenal 	s	2	2	Medio
103615	37	22970	m	ViuSepDiv	2	6	Quincenal 	s	5	2	Malo  
101039	19	22964	m	Casado  	2	1	Mensual	s	1	1	Medio
102951	41	22962	f	ViuSepDiv	3	6	Quincenal 	n	3	3	Malo  
101293	21	22961	m	Casado  	1	1	Mensual	s	2	2	Medio
102466	23	22952	f	Soltero   	1	1	Mensual	s	1	1	Medio
100880	18	22950	m	Casado  	1	0	Mensual	s	1	2	Medio
102136	21	22945	m	Soltero   	0	2	Mensual	n	2	1	Malo  
101590	36	22942	m	Casado  	1	2	Mensual	s	1	2	Medio
100963	19	22940	m	Casado  	1	2	Mensual	s	2	1	Medio
100998	19	22940	m	Casado  	2	1	Mensual	s	2	1	Medio
102206	28	22938	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
103746	40	22930	f	Casado  	3	4	Quincenal 	s	5	1	Malo  
103808	33	22925	f	Casado  	2	4	Quincenal 	s	5	1	Malo  
102473	32	22925	m	Soltero   	1	2	Mensual	n	1	1	Medio
100866	18	22925	m	Casado  	1	2	Mensual	s	2	1	Medio
101733	24	22923	f	Casado  	2	1	Quincenal 	s	1	2	Malo  
102344	22	22919	m	Soltero   	1	3	Mensual	n	2	1	Medio
101883	25	22918	m	Casado  	2	1	Mensual	s	3	1	Medio
102180	21	22918	m	Soltero   	0	3	Quincenal 	n	3	1	Medio
101620	23	22912	m	Casado  	2	0	Mensual	s	1	2	Medio
103810	42	22905	f	Casado  	2	3	Mensual	s	4	1	Malo  
101918	26	22905	m	Casado  	1	0	Mensual	s	2	1	Medio
102198	21	22901	m	Soltero   	0	3	Mensual	s	1	1	Medio
101426	30	22889	m	Casado  	2	1	Mensual	s	3	1	Medio
101467	22	22889	m	Casado  	1	1	Mensual	s	2	2	Medio
101187	20	22888	f	Casado  	1	2	Mensual	s	3	1	Medio
101037	26	22884	f	Casado  	2	0	Mensual	s	3	2	Malo  
102595	24	22883	f	Soltero   	0	2	Mensual	n	2	1	Medio
102303	22	22882	m	Soltero   	0	2	Mensual	n	2	1	Medio
103287	45	22877	f	ViuSepDiv	4	6	Quincenal 	n	4	3	Medio
101767	24	22877	m	Casado  	2	0	Mensual	s	1	1	Medio
102045	20	22868	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
101123	20	22866	f	Casado  	1	1	Mensual	s	3	1	Medio
101923	25	22864	m	Casado  	2	2	Mensual	s	2	2	Medio
101777	27	22857	m	Casado  	1	0	Mensual	s	2	1	Medio
103273	45	22849	f	ViuSepDiv	2	5	Quincenal 	s	3	2	Medio
103441	37	22848	m	ViuSepDiv	3	6	Quincenal 	n	3	2	Medio
102487	30	22845	m	Soltero   	1	1	Mensual	s	2	1	Medio
101585	23	22845	f	Casado  	1	2	Quincenal 	s	2	1	Medio
103359	35	22844	f	ViuSepDiv	3	5	Quincenal 	n	3	2	Bueno 
102313	22	22833	f	Soltero   	0	2	Mensual	s	2	1	Medio
100955	19	22833	f	Casado  	1	2	Quincenal 	s	1	2	Medio
102301	35	22831	f	Soltero   	0	1	Mensual	s	3	1	Medio
101771	24	22830	f	Casado  	1	1	Quincenal 	s	1	2	Medio
101781	24	22829	m	Casado  	1	1	Quincenal 	s	2	2	Medio
102208	21	22821	f	Soltero   	0	2	Quincenal 	s	2	1	Medio
102000	20	22821	f	Soltero   	0	1	Quincenal 	n	3	1	Medio
101488	37	22818	m	Casado  	1	2	Quincenal 	s	1	2	Medio
102181	21	22818	m	Soltero   	1	1	Mensual	n	1	1	Medio
101865	25	22817	f	Casado  	1	0	Mensual	s	2	2	Medio
100817	18	22817	m	Casado  	1	2	Mensual	s	2	1	Malo  
102434	23	22816	f	Soltero   	1	2	Quincenal 	n	2	1	Malo  
102776	34	22814	f	Soltero   	1	1	Mensual	n	3	1	Medio
100953	38	22812	m	Casado  	1	0	Quincenal 	s	3	1	Medio
102616	24	22810	f	Soltero   	0	1	Quincenal 	n	3	1	Medio
101484	22	22810	f	Casado  	2	2	Quincenal 	s	3	2	Medio
100952	19	22807	f	Casado  	1	0	Mensual	s	3	1	Medio
103205	44	22801	f	ViuSepDiv	3	6	Quincenal 	s	5	3	Bueno 
101476	22	22798	m	Casado  	1	1	Quincenal 	s	2	1	Bueno 
102949	41	22797	f	ViuSepDiv	3	6	Quincenal 	s	5	2	Medio
100886	18	22795	m	Casado  	1	2	Mensual	s	3	1	Medio
102955	41	22793	f	ViuSepDiv	2	5	Quincenal 	s	5	3	Malo  
101174	38	22789	m	Casado  	1	0	Quincenal 	s	2	2	Medio
100971	19	22789	f	Casado  	2	2	Mensual	s	2	1	Medio
102057	20	22787	f	Soltero   	1	2	Quincenal 	n	3	1	Medio
103037	42	22775	f	ViuSepDiv	3	6	Quincenal 	n	3	3	Medio
102606	24	22775	f	Soltero   	1	2	Mensual	s	3	1	Medio
101036	19	22775	m	Casado  	1	2	Quincenal 	s	3	1	Medio
101869	25	22763	f	Casado  	2	2	Quincenal 	s	3	2	Medio
103531	48	22760	m	ViuSepDiv	2	5	Quincenal 	s	4	3	Malo  
102664	37	22758	m	Soltero   	0	3	Mensual	n	2	1	Malo  
103457	30	22756	m	ViuSepDiv	4	5	Quincenal 	n	5	3	Medio
103983	47	22756	m	Casado  	3	4	Mensual	s	4	1	Malo  
102947	41	22752	m	ViuSepDiv	3	5	Quincenal 	s	5	3	Malo  
101035	26	22750	f	Casado  	1	2	Quincenal 	s	2	1	Medio
102797	25	22750	m	Soltero   	1	3	Mensual	n	1	1	Medio
101149	32	22743	m	Casado  	1	0	Quincenal 	s	2	1	Medio
102330	22	22743	f	Soltero   	0	3	Quincenal 	s	1	1	Medio
103616	49	22742	f	ViuSepDiv	2	6	Quincenal 	s	5	3	Malo  
102639	36	22742	m	Soltero   	0	1	Mensual	n	3	1	Medio
101449	22	22741	f	Casado  	1	0	Quincenal 	s	1	2	Medio
101200	20	22738	f	Casado  	1	1	Quincenal 	s	3	1	Medio
100851	18	22729	f	Casado  	2	2	Quincenal 	s	1	1	Medio
102358	22	22725	f	Soltero   	1	3	Quincenal 	s	1	1	Medio
101341	21	22725	f	Casado  	2	1	Quincenal 	s	1	1	Medio
100887	18	22724	f	Casado  	1	2	Quincenal 	s	3	1	Bueno 
101857	25	22710	f	Casado  	1	1	Quincenal 	s	2	1	Medio
100821	18	22707	m	Casado  	1	1	Quincenal 	s	3	1	Bueno 
101286	21	22705	m	Casado  	2	1	Quincenal 	s	1	2	Medio
103031	42	22703	f	ViuSepDiv	3	6	Quincenal 	n	5	3	Malo  
100835	18	22699	m	Casado  	1	2	Mensual	s	3	2	Medio
101193	20	22694	f	Casado  	1	0	Mensual	s	2	1	Medio
101910	25	22692	f	Casado  	1	1	Quincenal 	s	1	1	Medio
100959	19	22685	m	Casado  	2	2	Mensual	s	2	1	Medio
101786	24	22677	f	Casado  	1	0	Quincenal 	s	2	1	Bueno 
103532	48	22673	f	ViuSepDiv	2	5	Quincenal 	n	3	2	Medio
101158	20	22672	f	Casado  	1	1	Mensual	s	3	2	Medio
100870	18	22668	m	Casado  	2	0	Mensual	s	3	2	Medio
101609	23	22666	f	Casado  	1	1	Mensual	s	3	1	Medio
102299	22	22666	f	Soltero   	0	1	Mensual	s	1	1	Medio
101197	20	22665	f	Casado  	2	2	Quincenal 	s	1	2	Medio
101603	23	22663	m	Casado  	2	1	Mensual	s	3	2	Medio
100865	18	22662	m	Casado  	1	1	Quincenal 	s	3	2	Medio
102352	22	22659	m	Soltero   	1	3	Quincenal 	n	3	1	Malo  
103035	42	22651	m	ViuSepDiv	2	6	Quincenal 	s	4	3	Bueno 
101150	20	22650	m	Casado  	1	0	Quincenal 	s	3	1	Bueno 
101482	36	22643	m	Casado  	2	2	Mensual	s	3	1	Bueno 
102946	41	22638	f	ViuSepDiv	2	6	Quincenal 	n	4	2	Medio
103878	44	22631	m	Casado  	2	3	Quincenal 	s	5	2	Malo  
102021	20	22618	m	Soltero   	1	1	Mensual	n	3	1	Medio
102024	20	22617	m	Soltero   	0	2	Quincenal 	n	3	1	Medio
101769	32	22615	m	Casado  	2	2	Mensual	s	3	2	Medio
102032	20	22614	f	Soltero   	0	2	Quincenal 	n	1	1	Medio
102134	21	22607	f	Soltero   	0	1	Mensual	n	1	1	Medio
101489	22	22602	m	Casado  	2	0	Mensual	s	2	1	Medio
102611	24	22595	f	Soltero   	0	3	Mensual	n	3	1	Medio
101772	24	22593	m	Casado  	1	2	Quincenal 	s	3	1	Malo  
101911	25	22590	f	Casado  	1	2	Mensual	s	2	1	Medio
100993	19	22585	f	Casado  	1	2	Mensual	s	2	2	Medio
103364	46	22584	m	ViuSepDiv	4	6	Quincenal 	n	5	2	Medio
102334	22	22583	m	Soltero   	0	1	Mensual	n	2	1	Medio
102661	24	22580	m	Soltero   	0	2	Mensual	n	1	1	Medio
101163	20	22580	f	Casado  	2	1	Mensual	s	3	1	Medio
102140	21	22579	m	Soltero   	0	3	Mensual	n	2	1	Medio
101188	20	22569	m	Casado  	2	0	Quincenal 	s	1	2	Medio
103444	38	22564	f	ViuSepDiv	4	5	Quincenal 	s	4	2	Bueno 
101182	20	22561	m	Casado  	1	1	Mensual	s	3	1	Medio
101902	25	22559	m	Casado  	1	0	Mensual	s	3	2	Medio
103366	36	22558	m	ViuSepDiv	2	6	Quincenal 	n	3	3	Medio
103611	49	22544	f	ViuSepDiv	3	5	Quincenal 	s	5	2	Medio
103915	45	22543	f	Casado  	2	4	Quincenal 	s	5	2	Bueno 
100981	19	22543	f	Casado  	1	1	Quincenal 	s	1	1	Malo  
101583	23	22538	f	Casado  	1	2	Mensual	s	3	2	Medio
100823	18	22536	f	Casado  	2	0	Mensual	s	1	1	Medio
102479	23	22534	m	Soltero   	1	1	Quincenal 	s	1	1	Medio
102304	22	22532	m	Soltero   	1	2	Mensual	s	2	1	Medio
101282	21	22531	f	Casado  	1	0	Mensual	s	3	2	Medio
102167	21	22531	f	Soltero   	1	1	Quincenal 	n	1	1	Medio
102456	23	22528	f	Soltero   	0	3	Quincenal 	n	2	1	Medio
103442	30	22525	f	ViuSepDiv	3	6	Quincenal 	n	3	3	Malo  
103108	43	22515	m	ViuSepDiv	2	5	Quincenal 	n	4	3	Bueno 
101129	20	22514	f	Casado  	2	1	Mensual	s	1	1	Medio
102028	28	22511	m	Soltero   	1	2	Quincenal 	n	3	1	Medio
101417	31	22506	f	Casado  	1	1	Quincenal 	s	3	1	Medio
102445	23	22503	m	Soltero   	0	3	Mensual	s	2	1	Medio
101203	20	22501	m	Casado  	2	2	Quincenal 	s	2	2	Medio
101460	32	22496	m	Casado  	1	1	Mensual	s	1	2	Medio
103446	47	22493	m	ViuSepDiv	4	5	Quincenal 	n	3	3	Malo  
102211	21	22493	f	Soltero   	1	1	Mensual	n	2	1	Medio
102771	31	22489	f	Soltero   	1	1	Mensual	n	1	1	Malo  
103620	49	22487	m	ViuSepDiv	4	5	Quincenal 	n	5	2	Medio
101881	25	22486	f	Casado  	2	0	Quincenal 	s	1	1	Medio
101766	24	22483	f	Casado  	1	2	Quincenal 	s	2	1	Medio
103841	43	22475	f	Casado  	3	3	Mensual	s	4	2	Malo  
101285	21	22470	m	Casado  	2	0	Mensual	s	3	2	Medio
100967	19	22466	m	Casado  	1	0	Quincenal 	s	2	2	Bueno 
101892	25	22465	m	Casado  	1	0	Quincenal 	s	1	1	Medio
103538	48	22464	m	ViuSepDiv	4	5	Quincenal 	s	4	2	Medio
101895	31	22462	m	Casado  	2	2	Mensual	s	1	1	Medio
